zip_path,dest_dir,product,year,status,n_files,error,timestamp
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2010\GHS_POP_E2010_GLOBE_R2023A_54009_100_V1_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2010,pop,2010,OK,3,,2026-06-08T13:34:51.737005
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2010\GHS_POP_E2010_GLOBE_R2023A_54009_100_V1_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2010,pop,2010,OK,3,,2026-06-08T13:34:51.763209
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2015\GHS_POP_E2015_GLOBE_R2023A_54009_100_V1_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2015,pop,2015,OK,3,,2026-06-08T13:34:51.818774
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2015\GHS_POP_E2015_GLOBE_R2023A_54009_100_V1_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2015,pop,2015,OK,3,,2026-06-08T13:34:51.847935
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2015\GHS_POP_E2015_GLOBE_R2023A_54009_100_V1_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2015,pop,2015,OK,3,,2026-06-08T13:34:51.908281
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2015\GHS_POP_E2015_GLOBE_R2023A_54009_100_V1_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2015,pop,2015,OK,3,,2026-06-08T13:34:51.970851
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2015\GHS_POP_E2015_GLOBE_R2023A_54009_100_V1_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2015,pop,2015,OK,3,,2026-06-08T13:34:51.996861
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2020\GHS_POP_E2020_GLOBE_R2023A_54009_100_V1_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2020,pop,2020,OK,3,,2026-06-08T13:34:52.051256
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2020\GHS_POP_E2020_GLOBE_R2023A_54009_100_V1_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2020,pop,2020,OK,3,,2026-06-08T13:34:52.080253
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2020\GHS_POP_E2020_GLOBE_R2023A_54009_100_V1_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2020,pop,2020,OK,3,,2026-06-08T13:34:52.126880
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2020\GHS_POP_E2020_GLOBE_R2023A_54009_100_V1_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2020,pop,2020,OK,3,,2026-06-08T13:34:52.191773
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2020\GHS_POP_E2020_GLOBE_R2023A_54009_100_V1_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2020,pop,2020,OK,3,,2026-06-08T13:34:52.216566
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2025\GHS_POP_E2025_GLOBE_R2023A_54009_100_V1_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2025,pop,2025,OK,3,,2026-06-08T13:34:52.271230
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2025\GHS_POP_E2025_GLOBE_R2023A_54009_100_V1_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2025,pop,2025,OK,3,,2026-06-08T13:34:52.300964
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2025\GHS_POP_E2025_GLOBE_R2023A_54009_100_V1_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2025,pop,2025,OK,3,,2026-06-08T13:34:52.349094
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2025\GHS_POP_E2025_GLOBE_R2023A_54009_100_V1_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2025,pop,2025,OK,3,,2026-06-08T13:34:52.412689
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2025\GHS_POP_E2025_GLOBE_R2023A_54009_100_V1_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2025,pop,2025,OK,3,,2026-06-08T13:34:52.440058
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2025\GHSL_data_54009_shapefile.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2025,pop,2025,OK,7,,2026-06-08T13:34:52.456705
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2030\GHS_POP_E2030_GLOBE_R2023A_54009_100_V1_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2030,pop,2030,OK,3,,2026-06-08T13:34:52.515060
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2030\GHS_POP_E2030_GLOBE_R2023A_54009_100_V1_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2030,pop,2030,OK,3,,2026-06-08T13:34:52.544498
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2030\GHS_POP_E2030_GLOBE_R2023A_54009_100_V1_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2030,pop,2030,OK,3,,2026-06-08T13:34:52.592548
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2030\GHS_POP_E2030_GLOBE_R2023A_54009_100_V1_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2030,pop,2030,OK,3,,2026-06-08T13:34:52.657456
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2030\GHS_POP_E2030_GLOBE_R2023A_54009_100_V1_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\pop\2030,pop,2030,OK,3,,2026-06-08T13:34:52.684921
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1975\GHS_SMOD_E1975_GLOBE_R2023A_54009_1000_V2_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1975,smod,1975,OK,3,,2026-06-08T13:34:52.702806
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1975\GHS_SMOD_E1975_GLOBE_R2023A_54009_1000_V2_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1975,smod,1975,OK,3,,2026-06-08T13:34:52.715961
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1975\GHS_SMOD_E1975_GLOBE_R2023A_54009_1000_V2_0_R8_C11.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1975,smod,1975,OK,3,,2026-06-08T13:34:52.729119
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1975\GHS_SMOD_E1975_GLOBE_R2023A_54009_1000_V2_0_R9_C11_Z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1975,smod,1975,OK,3,,2026-06-08T13:34:52.743816
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1975\GHS_SMOD_E1975_GLOBE_R2023A_54009_1000_V2_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1975,smod,1975,OK,3,,2026-06-08T13:34:52.757137
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1980\GHS_SMOD_E1980_GLOBE_R2023A_54009_1000_V2_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1980,smod,1980,OK,3,,2026-06-08T13:34:52.772285
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1980\GHS_SMOD_E1980_GLOBE_R2023A_54009_1000_V2_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1980,smod,1980,OK,3,,2026-06-08T13:34:52.785752
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1980\GHS_SMOD_E1980_GLOBE_R2023A_54009_1000_V2_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1980,smod,1980,OK,3,,2026-06-08T13:34:52.799568
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1980\GHS_SMOD_E1980_GLOBE_R2023A_54009_1000_V2_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1980,smod,1980,OK,3,,2026-06-08T13:34:52.834319
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1980\GHS_SMOD_E1980_GLOBE_R2023A_54009_1000_V2_0_R9_C1_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1980,smod,1980,OK,3,,2026-06-08T13:34:52.848561
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1985\GHS_SMOD_E1985_GLOBE_R2023A_54009_1000_V2_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1985,smod,1985,OK,3,,2026-06-08T13:34:52.862208
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1985\GHS_SMOD_E1985_GLOBE_R2023A_54009_1000_V2_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1985,smod,1985,OK,3,,2026-06-08T13:34:52.874914
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1985\GHS_SMOD_E1985_GLOBE_R2023A_54009_1000_V2_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1985,smod,1985,OK,3,,2026-06-08T13:34:52.887510
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1985\GHS_SMOD_E1985_GLOBE_R2023A_54009_1000_V2_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1985,smod,1985,OK,3,,2026-06-08T13:34:52.901105
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1985\GHS_SMOD_E1985_GLOBE_R2023A_54009_1000_V2_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1985,smod,1985,OK,3,,2026-06-08T13:34:52.913239
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1990\GHS_SMOD_E1990_GLOBE_R2023A_54009_1000_V2_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1990,smod,1990,OK,3,,2026-06-08T13:34:52.926357
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1990\GHS_SMOD_E1990_GLOBE_R2023A_54009_1000_V2_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1990,smod,1990,OK,3,,2026-06-08T13:34:52.939590
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1990\GHS_SMOD_E1990_GLOBE_R2023A_54009_1000_V2_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1990,smod,1990,OK,3,,2026-06-08T13:34:52.952445
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1990\GHS_SMOD_E1990_GLOBE_R2023A_54009_1000_V2_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1990,smod,1990,OK,3,,2026-06-08T13:34:52.966572
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1990\GHS_SMOD_E1990_GLOBE_R2023A_54009_1000_V2_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1990,smod,1990,OK,3,,2026-06-08T13:34:52.978823
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1995\GHS_SMOD_E1995_GLOBE_R2023A_54009_1000_V2_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1995,smod,1995,OK,3,,2026-06-08T13:34:52.992040
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1995\GHS_SMOD_E1995_GLOBE_R2023A_54009_1000_V2_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1995,smod,1995,OK,3,,2026-06-08T13:34:53.004891
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1995\GHS_SMOD_E1995_GLOBE_R2023A_54009_1000_V2_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1995,smod,1995,OK,3,,2026-06-08T13:34:53.017202
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1995\GHS_SMOD_E1995_GLOBE_R2023A_54009_1000_V2_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1995,smod,1995,OK,3,,2026-06-08T13:34:53.029282
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\1995\GHS_SMOD_E1995_GLOBE_R2023A_54009_1000_V2_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\1995,smod,1995,OK,3,,2026-06-08T13:34:53.041690
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2000\GHS_SMOD_E2000_GLOBE_R2023A_54009_1000_V2_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2000,smod,2000,OK,3,,2026-06-08T13:34:53.054769
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2000\GHS_SMOD_E2000_GLOBE_R2023A_54009_1000_V2_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2000,smod,2000,OK,3,,2026-06-08T13:34:53.067149
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2000\GHS_SMOD_E2000_GLOBE_R2023A_54009_1000_V2_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2000,smod,2000,OK,3,,2026-06-08T13:34:53.080227
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2000\GHS_SMOD_E2000_GLOBE_R2023A_54009_1000_V2_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2000,smod,2000,OK,3,,2026-06-08T13:34:53.093427
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2000\GHS_SMOD_E2000_GLOBE_R2023A_54009_1000_V2_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2000,smod,2000,OK,3,,2026-06-08T13:34:53.105560
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2005\GHS_SMOD_E2005_GLOBE_R2023A_54009_1000_V2_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2005,smod,2005,OK,3,,2026-06-08T13:34:53.118534
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2005\GHS_SMOD_E2005_GLOBE_R2023A_54009_1000_V2_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2005,smod,2005,OK,3,,2026-06-08T13:34:53.131618
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2005\GHS_SMOD_E2005_GLOBE_R2023A_54009_1000_V2_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2005,smod,2005,OK,3,,2026-06-08T13:34:53.144698
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2005\GHS_SMOD_E2005_GLOBE_R2023A_54009_1000_V2_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2005,smod,2005,OK,3,,2026-06-08T13:34:53.158166
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2005\GHS_SMOD_E2005_GLOBE_R2023A_54009_1000_V2_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2005,smod,2005,OK,3,,2026-06-08T13:34:53.171321
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2010\GHS_SMOD_E2010_GLOBE_R2023A_54009_1000_V2_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2010,smod,2010,OK,3,,2026-06-08T13:34:53.185203
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2010\GHS_SMOD_E2010_GLOBE_R2023A_54009_1000_V2_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2010,smod,2010,OK,3,,2026-06-08T13:34:53.197948
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2010\GHS_SMOD_E2010_GLOBE_R2023A_54009_1000_V2_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2010,smod,2010,OK,3,,2026-06-08T13:34:53.210773
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2010\GHS_SMOD_E2010_GLOBE_R2023A_54009_1000_V2_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2010,smod,2010,OK,3,,2026-06-08T13:34:53.223670
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2010\GHS_SMOD_E2010_GLOBE_R2023A_54009_1000_V2_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2010,smod,2010,OK,3,,2026-06-08T13:34:53.236711
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2015\GHS_SMOD_E2015_GLOBE_R2023A_54009_1000_V2_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2015,smod,2015,OK,3,,2026-06-08T13:34:53.250523
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2015\GHS_SMOD_E2015_GLOBE_R2023A_54009_1000_V2_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2015,smod,2015,OK,3,,2026-06-08T13:34:53.264622
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2015\GHS_SMOD_E2015_GLOBE_R2023A_54009_1000_V2_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2015,smod,2015,OK,3,,2026-06-08T13:34:53.277186
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2015\GHS_SMOD_E2015_GLOBE_R2023A_54009_1000_V2_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2015,smod,2015,OK,3,,2026-06-08T13:34:53.290477
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2015\GHS_SMOD_E2015_GLOBE_R2023A_54009_1000_V2_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2015,smod,2015,OK,3,,2026-06-08T13:34:53.302958
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2020\GHS_SMOD_E2020_GLOBE_R2023A_54009_1000_V2_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2020,smod,2020,OK,3,,2026-06-08T13:34:53.316314
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2020\GHS_SMOD_E2020_GLOBE_R2023A_54009_1000_V2_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2020,smod,2020,OK,3,,2026-06-08T13:34:53.329181
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2020\GHS_SMOD_E2020_GLOBE_R2023A_54009_1000_V2_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2020,smod,2020,OK,3,,2026-06-08T13:34:53.342132
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2020\GHS_SMOD_E2020_GLOBE_R2023A_54009_1000_V2_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2020,smod,2020,OK,3,,2026-06-08T13:34:53.355105
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2020\GHS_SMOD_E2020_GLOBE_R2023A_54009_1000_V2_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2020,smod,2020,OK,3,,2026-06-08T13:34:53.367829
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2025\GHS_SMOD_E2025_GLOBE_R2023A_54009_1000_V2_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2025,smod,2025,OK,3,,2026-06-08T13:34:53.381571
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2025\GHS_SMOD_E2025_GLOBE_R2023A_54009_1000_V2_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2025,smod,2025,OK,3,,2026-06-08T13:34:53.394855
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2025\GHS_SMOD_E2025_GLOBE_R2023A_54009_1000_V2_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2025,smod,2025,OK,3,,2026-06-08T13:34:53.407669
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2025\GHS_SMOD_E2025_GLOBE_R2023A_54009_1000_V2_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2025,smod,2025,OK,3,,2026-06-08T13:34:53.420235
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2025\GHS_SMOD_E2025_GLOBE_R2023A_54009_1000_V2_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2025,smod,2025,OK,3,,2026-06-08T13:34:53.433286
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2030\GHS_SMOD_E2030_GLOBE_R2023A_54009_1000_V2_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2030,smod,2030,OK,3,,2026-06-08T13:34:53.450705
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2030\GHS_SMOD_E2030_GLOBE_R2023A_54009_1000_V2_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2030,smod,2030,OK,3,,2026-06-08T13:34:53.463853
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2030\GHS_SMOD_E2030_GLOBE_R2023A_54009_1000_V2_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2030,smod,2030,OK,3,,2026-06-08T13:34:53.476555
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2030\GHS_SMOD_E2030_GLOBE_R2023A_54009_1000_V2_0_R9_C11_z2.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2030,smod,2030,OK,3,,2026-06-08T13:34:53.489239
d:\PROYECTO_CLAUDE_DATA\GHS-SMOD\2030\GHS_SMOD_E2030_GLOBE_R2023A_54009_1000_V2_0_R9_C12_z3.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl\smod\2030,smod,2030,OK,3,,2026-06-08T13:34:53.502864
d:\PROYECTO_CLAUDE_DATA\GHS-UCDB\GHS_UCDB_REGION_LATIN_AMERICA_AND_THE_CARIBBEAN_R2024A_V1_1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ucdb,ucdb,,OK,5,,2026-06-08T13:34:53.669768
d:\PROYECTO_CLAUDE_DATA\RUNAP\latest.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\runap,runap,,OK,5,,2026-06-08T13:34:53.849371
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2025\GHS_POP_E2025_GLOBE_R2023A_54009_100_V1_0_R10_C11_z4.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl_grid,ghsl_grid,,OK,3,,2026-06-08T13:34:53.897811
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2025\GHS_POP_E2025_GLOBE_R2023A_54009_100_V1_0_R10_C12_z5.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl_grid,ghsl_grid,,OK,3,,2026-06-08T13:34:53.921185
d:\PROYECTO_CLAUDE_DATA\GHS-POP\2025\GHS_POP_E2025_GLOBE_R2023A_54009_100_V1_0_R8_C11_z1.zip,C:\Users\GuachetaW\Documents\PROYECTO_2\urban-growth-colombia\data\extracted\ghsl_grid,ghsl_grid,,OK,3,,2026-06-08T13:34:53.958318
